fold,test_month,n_stocks,nifty_return,LightGBM_rank_ic,LightGBM_hit_rate_pct,LightGBM_top10_gross,LightGBM_top10_net,LightGBM_ls_spread_net,LightGBM_turnover,XGBoost_rank_ic,XGBoost_hit_rate_pct,XGBoost_top10_gross,XGBoost_top10_net,XGBoost_ls_spread_net,XGBoost_turnover,RandomForest_rank_ic,RandomForest_hit_rate_pct,RandomForest_top10_gross,RandomForest_top10_net,RandomForest_ls_spread_net,RandomForest_turnover,Ensemble_rank_ic,Ensemble_hit_rate_pct,Ensemble_top10_gross,Ensemble_top10_net,Ensemble_ls_spread_net,Ensemble_turnover
63,2021-05,48,0.02383085623065369,0.2988493269648285,70.0,0.043605317438167625,0.041205317438167625,0.038375684478778684,0.8,0.2682370820668693,70.0,0.03737680863229842,0.03482680863229842,0.049443268365848024,0.8500000000000001,0.20310464611376464,70.0,0.02682174121341188,0.02412174121341188,0.0145359069648738,0.9,0.2907077724706904,70.0,0.04150648482914983,0.03895648482914983,0.04765693814701407,0.8500000000000001
64,2021-06,48,0.0448156786773491,0.14090316977854972,60.0,0.04390521189436095,0.041505211894360954,0.019135387656007294,0.8,0.20028224055579677,80.0,0.04845761171812148,0.046207611718121475,0.04099665895243941,0.75,0.14437689969604864,90.0,0.07128052989459648,0.06948052989459648,0.020133120176189595,0.6,0.17792010421189755,90.0,0.07262950674099963,0.07067950674099964,0.0650775054935969,0.65
65,2021-07,48,0.09334485065522007,0.13059053408597482,100.0,0.12323808945585626,0.12098808945585626,0.051598614444244004,0.75,0.18052540165002173,100.0,0.11733668352050834,0.11568668352050834,0.03067118921397649,0.55,0.04353017802865827,100.0,0.13361190193429134,0.13196190193429133,0.03288835787896262,0.55,0.12679114198871036,100.0,0.11532143602356822,0.11367143602356822,0.03195007434477279,0.55
66,2021-08,48,0.06379722329183862,0.22275293095961787,90.0,0.10148849500198445,0.09923849500198445,0.08848809999512358,0.75,0.2571645679548415,80.0,0.08808646510882741,0.08613646510882741,0.04979268410605366,0.6499999999999999,0.28788536691272254,80.0,0.06528479234104259,0.06318479234104259,0.02494088448642484,0.7,0.233608336951802,80.0,0.07496417999181795,0.07286417999181795,0.037580049595843434,0.7
67,2021-09,48,0.018337915529188575,0.09943551888840642,50.0,0.012760999858772748,0.009910999858772748,-0.00667382729309118,0.95,0.20353886235345203,60.0,0.03829606121136957,0.035596061211369566,0.0386378850173963,0.9,0.25390794615718626,70.0,0.0379417147976403,0.035091714797640304,0.03910320457976602,0.95,0.13666956144159792,60.0,0.032702869688610026,0.029852869688610027,0.01025568129100237,0.95
68,2021-10,48,-0.011144060013276514,-0.05753365175857577,50.0,0.014219765843105487,0.012869765843105486,0.013849026230251787,0.45,-0.0668693009118541,50.0,0.004882789398751498,0.0030827893987514982,0.005791277362212133,0.6,0.08239253148067736,60.0,0.016753520882300827,0.014803520882300827,0.011531616800227698,0.6499999999999999,-0.04320451584889275,60.0,0.02401753670498081,0.022517536704980808,0.02536924199827642,0.5
69,2021-11,48,0.06367079001939607,0.2111376465479809,90.0,0.08062143292411575,0.07822143292411575,0.03689945851555154,0.8,0.15631784628745113,80.0,0.06823386842087273,0.06643386842087273,0.028145946804420896,0.6,0.1807425097698654,100.0,0.08219816863788867,0.08069816863788867,0.04577964667584798,0.5,0.2107034303082935,90.0,0.06432576243615407,0.062375762436154066,0.03819153654255131,0.6499999999999999
70,2021-12,48,-0.020239106431845025,0.24978289188015632,30.0,-0.02518944409845813,-0.02788944409845813,0.06785398715284963,0.9,0.322405557967868,20.0,-0.027676439569725497,-0.030376439569725498,0.044444796790553964,0.9,0.35160660008684325,20.0,-0.02548670386603804,-0.02803670386603804,0.06220013838250389,0.8500000000000001,0.3069908814589666,30.0,-0.025189444098458136,-0.027889444098458137,0.0746991201511368,0.9
71,2022-01,48,-0.026983717453787876,0.15718627876682587,40.0,-0.009204865151619685,-0.011454865151619685,0.04779109004993791,0.75,0.4085974815458098,80.0,0.04551110536787874,0.042811105367878736,0.1004069247284627,0.9,0.3463960052105949,80.0,0.03368244099775214,0.030982440997752138,0.08076986494635104,0.9,0.2621580547112462,50.0,0.015263741882688548,0.012713741882688548,0.07559410411818945,0.85
72,2022-02,48,0.05288138205352481,-0.0364741641337386,90.0,0.05703207073067938,0.05478207073067938,-0.017237524838592352,0.75,-0.14448545375597047,70.0,0.0281083376984684,0.0264583376984684,-0.03382930543143674,0.55,-0.05612244897959184,70.0,0.05440130906226328,0.05245130906226328,-0.025361120881576202,0.6499999999999999,-0.08499782891880157,70.0,0.02896627303670119,0.02701627303670119,-0.015853792708094172,0.6499999999999999
73,2022-03,48,-0.04512082195828996,-0.1368866695614416,30.0,-0.058017487186042306,-0.06026748718604231,-0.038042214341990566,0.75,-0.2564046895353886,20.0,-0.08959605345784072,-0.09169605345784072,-0.061483187925093316,0.7,-0.16608771168041686,30.0,-0.04828352142556341,-0.05083352142556341,-0.006289274451409102,0.8500000000000001,-0.1746634824142423,30.0,-0.059309041332425295,-0.0615590413324253,-0.012125493051047598,0.75
74,2022-04,48,-0.08197144077324757,0.043964394268345634,30.0,-0.07399961139858985,-0.07624961139858985,0.0008370037733470004,0.75,-0.23719062092922275,10.0,-0.1357654703851087,-0.1375654703851087,-0.06437590868092646,0.6,-0.26552323056882327,10.0,-0.12930447286182756,-0.13125447286182756,-0.06387525492010421,0.65,-0.07240555796786799,30.0,-0.08812637243042655,-0.09022637243042655,-0.006615791139283178,0.7
75,2022-05,48,-0.0302223699998822,-0.33065566652192796,20.0,-0.06316369273655628,-0.06496369273655628,-0.0738510288118339,0.6,-0.4307425097698654,20.0,-0.06319244794235619,-0.06514244794235619,-0.07588350198744231,0.6499999999999999,-0.4891445940078159,20.0,-0.0625944646314909,-0.0651444646314909,-0.09895565423011933,0.8500000000000001,-0.41880156317846284,20.0,-0.06319244794235618,-0.06514244794235617,-0.08149792282887096,0.6499999999999999
76,2022-06,48,0.13481982518962354,0.11115935735996527,90.0,0.14970846434421187,0.14715846434421187,0.001306954741407601,0.8500000000000001,0.24489795918367346,100.0,0.177740125909503,0.175490125909503,0.07974385869408104,0.75,0.36712983065566657,100.0,0.21726788002613046,0.21516788002613046,0.12473058939584532,0.7,0.18226226660877115,90.0,0.1656288397070535,0.1633788397070535,0.04771838760237679,0.75
77,2022-07,48,0.0617408165014652,0.08760312635692576,60.0,0.050878869628303916,0.04802886962830392,-0.00027765620677163566,0.95,0.02214502822405558,70.0,0.030486781182174582,0.027936781182174582,0.0018842203932174055,0.8500000000000001,0.05557967867998263,70.0,0.02719962361135104,0.024649623611351038,-0.0008051690122083503,0.8500000000000001,0.10410334346504559,70.0,0.06055229244131073,0.058002292441310735,0.01479470119418877,0.8500000000000001
78,2022-08,48,-0.03316475999166083,-0.10540599218410766,20.0,-0.028600819877906514,-0.030550819877906515,-0.011215969435882187,0.65,-0.012375162831089881,20.0,-0.029663256167956387,-0.03131325616795639,-0.0006846819128622714,0.55,-0.002930959617889709,20.0,-0.028774171769208386,-0.030424171769208384,0.007427162553864795,0.55,-0.09813287016934434,20.0,-0.030395084667496984,-0.032345084667496984,-0.019619804508757967,0.6499999999999999
79,2022-09,48,0.05519316447253527,-0.05720798957881025,80.0,0.017407881424113907,0.015457881424113907,-0.025465356266133592,0.6499999999999999,0.030069474598349976,100.0,0.06259488600950609,0.06079488600950609,0.029227644105733273,0.6,0.055471124620060784,80.0,0.03651201045960188,0.03486201045960188,-0.0016787713561396342,0.55,-0.013352149370386453,80.0,0.034370474310048346,0.032420474310048346,-0.013585902082603893,0.6499999999999999
80,2022-10,48,0.02595451794312825,0.03907946157186278,80.0,0.05325818945991993,0.050858189459919934,0.012417348685167293,0.8,0.025944420321320015,60.0,0.033694727437704186,0.031144727437704186,-0.00450720090732672,0.8500000000000001,0.18725575336517583,70.0,0.04104286442937948,0.038942864429379484,0.037107027845067364,0.7,0.03386886669561442,60.0,0.03466972313652195,0.03241972313652195,-0.0029322052085089603,0.75
81,2022-11,48,-0.03605982917296386,0.04656969170646982,40.0,-0.015606718831421068,-0.01800671883142107,0.025794990166116014,0.8,-0.07566217976552322,20.0,-0.04515356506392968,-0.04755356506392968,-0.01727894964139083,0.8,-0.031046461137646548,20.0,-0.0523198193758885,-0.054419819375888495,-0.01867151300284342,0.7,0.028224055579678674,40.0,-0.01575535525852449,-0.018155355258524488,0.01155669166295065,0.8
82,2022-12,48,-0.01642910403922165,-0.2859313938341294,20.0,-0.06184705007578837,-0.06379705007578837,-0.07385576382292418,0.65,-0.17900564481111592,30.0,-0.04348233685318495,-0.04558233685318495,-0.03832115654830672,0.7,-0.14014329135909684,30.0,-0.04863100144730105,-0.05073100144730105,-0.03648510456377006,0.7,-0.24967433782023446,30.0,-0.04633395304795872,-0.048433953047958715,-0.05842776099645323,0.7
83,2023-01,48,-0.033516695224209365,0.16576204950065132,20.0,-0.02601080439352027,-0.02856080439352027,0.025331290871443018,0.8500000000000001,0.18834129396439428,30.0,-0.02160218413327186,-0.02370218413327186,-0.004282261115616498,0.7,0.22003907946157186,30.0,-0.01761309670479989,-0.01986309670479989,0.023152683120098966,0.75,0.19789405123751627,20.0,-0.028747170408106683,-0.031147170408106682,0.0011871707206113982,0.8
84,2023-02,48,0.03284191139883252,0.15425531914893617,100.0,0.06081614637333691,0.05856614637333691,0.010063884293775915,0.75,0.1752062527138515,100.0,0.07050498868993114,0.06825498868993114,0.0072120641509064165,0.75,0.2228614850195397,100.0,0.061430397638039036,0.05933039763803904,0.020399840328631312,0.7,0.18725575336517583,90.0,0.05841570198505652,0.05616570198505652,0.0017851823268703465,0.75
85,2023-03,48,0.056353547300190855,0.05340859748154581,90.0,0.07671781262911628,0.07461781262911628,0.016574562909587795,0.7,0.07511940946591403,90.0,0.0817005781428101,0.07975057814281011,0.02738377681556691,0.6499999999999999,0.07153712548849327,90.0,0.07283524577112697,0.07073524577112697,0.03455951190648902,0.7,0.08445505861919235,90.0,0.0817005781428101,0.0796005781428101,0.018078700091615607,0.7
86,2023-04,48,0.04910511340458915,-0.1382978723404255,70.0,0.03873269739281388,0.03708269739281388,0.010994900136744663,0.55,0.007924446374294397,100.0,0.06738410452611601,0.06573410452611601,0.00615845182695255,0.55,0.0066217976552323055,90.0,0.04987584374994673,0.04807584374994673,-0.005737137821231947,0.6,-0.09400781589231437,90.0,0.04461473150616352,0.04311473150616352,0.009266032402405852,0.5
87,2023-05,48,0.053312810638751845,-0.04765523230568824,80.0,0.05794066935940895,0.055240669359408946,-0.01565460638900664,0.9,0.0523230568823274,80.0,0.040615432857377586,0.038215432857377586,-0.03547069273651602,0.8,0.05677377333912288,80.0,0.045826416590766327,0.043576416590766325,-0.016356108272473857,0.75,-0.003799392097264438,80.0,0.0565945864581497,0.054044586458149704,-0.01379488879947953,0.8500000000000001
88,2023-06,48,0.018794988787675663,0.23382544507164568,70.0,0.037494806176371256,0.03494480617637126,0.04109723906713211,0.8500000000000001,0.2700825010855406,80.0,0.03081213977828632,0.02811213977828632,0.04899566911559711,0.9,0.2867998263135041,80.0,0.03567369386425818,0.03297369386425818,0.05114593757572089,0.9,0.25010855405992183,90.0,0.0491261857678935,0.046576185767893505,0.0523996740211603,0.8500000000000001
89,2023-07,48,0.024714410292252558,0.3194745983499783,90.0,0.03318646523571525,0.03108646523571525,0.049306374567048034,0.7,0.15968302214502822,70.0,0.04293639307485365,0.040686393074853645,0.03157843426479938,0.75,0.22155883630047765,90.0,0.06765087893063172,0.06540087893063172,0.04629682113396498,0.75,0.30818497611810686,80.0,0.05499307323984417,0.05289307323984417,0.048103780650778104,0.7
90,2023-08,48,0.04416201251382967,0.0383195831524099,80.0,0.033716613255325024,0.03191661325532502,-0.0170681715000974,0.6,0.15794615718627877,80.0,0.04201558536935248,0.04006558536935248,0.0050666574727997946,0.6499999999999999,0.0407077724706904,90.0,0.04583444142306091,0.04343444142306091,-0.0010140933980463118,0.8,0.11061658706035606,70.0,0.032349650007091446,0.030549650007091447,-0.008045987127212797,0.6
91,2023-09,48,0.01744789502645411,-0.06697785497177594,60.0,0.01769403008698819,0.01574403008698819,0.0019388440020625987,0.6499999999999999,-0.15816326530612246,40.0,0.014051581271313191,0.01210158127131319,-0.011950515432270593,0.6499999999999999,-0.23447676943117673,20.0,-0.0020156746092379408,-0.00396567460923794,-0.028017771312821724,0.6499999999999999,-0.1442683456361268,40.0,0.010121685114296779,0.008171685114296778,-0.009745998964500863,0.6499999999999999
92,2023-10,48,0.11985943545175476,0.2511940946591402,100.0,0.16313397906920352,0.16088397906920351,0.05001032129014624,0.75,0.2609639600521059,100.0,0.14383287073836876,0.14203287073836876,0.03092836783877273,0.6,0.2548849326964829,90.0,0.13345145806410685,0.13180145806410684,0.020846955164510836,0.55,0.2651975683890578,100.0,0.1670855774935541,0.1648355774935541,0.060553313261721975,0.75
93,2023-11,48,0.07783578275759163,0.0541684759009987,80.0,0.056721270955591555,0.054321270955591555,-0.007160605000022191,0.8,0.11333043855840208,90.0,0.10070995870878256,0.09890995870878257,0.040215658282503695,0.6,0.17553191489361702,90.0,0.09765587105125109,0.0958558710512511,0.03716157062497224,0.6,0.0924880590534086,80.0,0.09423899927471217,0.09198899927471217,0.025063133489419867,0.75
94,2023-12,48,0.023821196647081395,0.3204515848892749,70.0,0.07262235179928082,0.07007235179928083,0.059372777321627476,0.8500000000000001,0.37885366912722535,80.0,0.10652494790935056,0.10427494790935056,0.13479196956024836,0.75,0.23447676943117673,90.0,0.14588667513385356,0.14393667513385355,0.12050810963049369,0.6499999999999999,0.39839339991315675,60.0,0.06711241523754384,0.06471241523754384,0.08432079873972737,0.8
95,2024-01,48,0.020231361037889688,0.010638297872340427,60.0,0.030336792264379703,0.028386792264379703,0.029245872335032435,0.6499999999999999,-0.016283108988276163,60.0,0.038131831167227535,0.036181831167227535,0.012440496982840832,0.6499999999999999,-0.07142857142857142,50.0,0.030328876525130118,0.028528876525130118,0.0018609774388008912,0.6,0.025401650021710815,60.0,0.04384050422643434,0.04174050422643434,0.03760079498970864,0.7
96,2024-02,48,0.002519793616983051,0.1286365610073817,70.0,0.02918332150425429,0.02738332150425429,0.02018488441584741,0.6,0.20864090316977854,60.0,0.03996077889598173,0.03861077889598173,0.06465253960566797,0.44999999999999996,0.3427051671732523,70.0,0.0448112105460837,0.043461210546083706,0.07332100927568755,0.44999999999999996,0.18258792878853666,70.0,0.04210535964373373,0.04060535964373373,0.05363189321848796,0.5
97,2024-03,48,0.0077346349242125535,0.014871906209292227,80.0,0.03766312430434492,0.035863124304344914,-0.0146904579671229,0.6,0.27518454190186714,70.0,0.03010621754344836,0.02875621754344836,0.0522150440279365,0.45,0.32077724706904037,80.0,0.05458793107786304,0.05338793107786304,0.07468513022499654,0.4,0.09552757273122015,80.0,0.03234983777997048,0.030699837779970485,0.012516194847779029,0.55
98,2024-04,48,0.05431589543955362,-0.05340859748154581,100.0,0.07137676919498233,0.06912676919498233,0.01411023603871328,0.75,0.020299609205384282,90.0,0.04352768439758906,0.04172768439758906,-0.004853788826085573,0.6,0.027898393399913155,90.0,0.04120240677249889,0.03910240677249889,-0.02014162343806187,0.7,-0.05395136778115501,90.0,0.045472196308956374,0.043372196308956376,-0.00992958208286885,0.7
99,2024-05,48,0.0964825032611268,-0.14253148067737734,90.0,0.07775201333737765,0.07550201333737765,-0.016359151519545007,0.75,-0.16825879287885367,80.0,0.06877900575233689,0.06637900575233689,-0.014347864293265261,0.8,-0.0914025184541902,80.0,0.06377018597527084,0.061670185975270846,-0.024758540160520044,0.7,-0.15827181936604431,80.0,0.06480842594557132,0.06240842594557132,-0.026281195206007774,0.8
100,2024-06,48,0.02699031539728439,0.48556231003039513,90.0,0.09886606933411385,0.09706606933411385,0.10398807966285173,0.6,0.34379070777247067,90.0,0.09376584991740042,0.09196584991740042,0.08278247058381441,0.6,0.21265740338688666,70.0,0.06114007549909507,0.05964007549909507,0.06331039648432,0.5,0.43801563178462877,90.0,0.09908595732712458,0.09743595732712458,0.10452514724555732,0.55
101,2024-07,48,0.02687695288651189,-0.21428571428571427,40.0,0.007063950457386977,0.005113950457386977,-0.022721191914829148,0.6499999999999999,-0.2177594442032132,60.0,0.02538254455287502,0.02373254455287502,-0.04518837797418876,0.55,-0.12679114198871036,60.0,0.01550562144233546,0.013705621442335461,-0.021237433900357795,0.6,-0.20104211897524968,40.0,0.00728358338599395,0.0054835833859939506,-0.025061457393435432,0.6
102,2024-08,48,0.0025645658470157024,0.08619192357794181,50.0,0.011873470523291121,0.009773470523291122,0.009227724927571661,0.7,-0.12006079027355622,20.0,-0.02732164338302968,-0.02897164338302968,-0.04869402426094625,0.55,-0.08282674772036473,40.0,-0.012788857698818467,-0.014888857698818467,-0.021019379549905085,0.7,0.001845419018671298,50.0,-0.0005368066803073757,-0.0026368066803073758,-0.012500720421993131,0.7
103,2024-09,48,-0.08724815708920575,-0.006947459834997829,10.0,-0.08090463131032635,-0.08330463131032635,-0.01649686581004338,0.8,0.10790273556231002,20.0,-0.0846187185483529,-0.0868687185483529,0.013083919915160988,0.75,0.18117672600955276,10.0,-0.08832785781389269,-0.09072785781389268,0.015891104496370934,0.8,0.08336951801997394,20.0,-0.06958019191627896,-0.07198019191627895,0.035294969860342695,0.8
104,2024-10,48,-0.0043592504346599975,-0.19865392965696918,40.0,-0.009099109585807482,-0.011349109585807482,-0.03394946714710679,0.75,-0.25086843247937474,30.0,-0.01863746888606297,-0.02073746888606297,-0.03446748969904647,0.7,-0.25217108119843684,30.0,-0.022514531930526913,-0.024914531930526913,-0.04538138970238627,0.8,-0.2502171081198437,30.0,-0.023144279327802664,-0.025244279327802665,-0.038974300140786164,0.7
105,2024-11,48,-0.03918679547136333,-0.3294615718627876,10.0,-0.083498583776625,-0.085598583776625,-0.07825354190213116,0.7,-0.42878853669127226,0.0,-0.09906203713807428,-0.10071203713807428,-0.09967662747811426,0.55,-0.280720798957881,0.0,-0.08448904645971593,-0.08598904645971593,-0.060076177654177415,0.5,-0.35974815458098125,0.0,-0.09630270522749897,-0.09795270522749897,-0.08551751595543788,0.55
106,2024-12,48,0.014641457734891054,0.060790273556231005,50.0,0.018332616576777167,0.016832616576777166,0.0007414864411556324,0.5,0.0858662613981763,60.0,0.016180667449649813,0.014830667449649813,0.01954179645305716,0.45,0.1545809813287017,70.0,0.046813578917666174,0.04531357891766617,0.04531265931356814,0.5,0.10822839774207556,60.0,0.021644162341308514,0.020294162341308514,0.017471745584460876,0.45
107,2025-01,48,-0.03885119123206205,-0.11897524967433781,40.0,-0.04918476036438774,-0.051434760364387745,-0.04524756336761728,0.75,-0.04776378636561007,30.0,-0.0524560609836517,-0.0548560609836517,-0.028329308492497377,0.8,-0.06089882761615284,40.0,-0.048652589081614975,-0.05120258908161497,-0.026791649822811802,0.8500000000000001,-0.10866261398176291,30.0,-0.05245606098365171,-0.05470606098365171,-0.03580880672302754,0.75
108,2025-02,47,0.08505460280935172,0.050878815911193344,90.0,0.09438118059677392,0.09198118059677392,0.020313750828582333,0.8,0.009135060129509714,100.0,0.10392570777476948,0.10152570777476948,0.014499907768779102,0.8,0.0021970397779833488,100.0,0.08788143361830306,0.08548143361830306,0.010808791394981573,0.8,0.0393154486586494,90.0,0.08113253530848495,0.07858253530848495,0.018368747189290713,0.8500000000000001
109,2025-03,48,0.06404038525083271,0.20907511940946594,90.0,0.09533975796091147,0.09323975796091147,0.034624801313748885,0.7,0.3056882327399045,90.0,0.09306144233509069,0.09111144233509069,0.048801477663560126,0.6499999999999999,0.303951367781155,90.0,0.09617607020502066,0.09407607020502065,0.062111628789506296,0.7,0.25043421623968737,90.0,0.10152666221807109,0.09942666221807109,0.05053101170622055,0.7
110,2025-04,48,0.021624686368803936,0.2941815023881893,90.0,0.03900652572460259,0.037656525724602596,0.042115665559303794,0.45,0.4489795918367347,90.0,0.05838212621013189,0.05688212621013189,0.06213035344983622,0.5,0.4738384715588363,90.0,0.05575171241042757,0.05425171241042757,0.059003592175269765,0.5,0.3998046026921407,90.0,0.039006525724602586,0.03765652572460259,0.03732374869060068,0.45
111,2025-05,48,0.022484210558227788,-0.022796352583586622,50.0,0.00809198325221752,0.00659198325221752,-0.011392445068786679,0.5,0.04168475900998697,50.0,0.010797836847465764,0.009447836847465764,0.004891142152802773,0.45,0.07859313938341293,60.0,0.018428595603300443,0.016928595603300442,0.004888018344485491,0.5,0.020299609205384282,60.0,0.015159309733759872,0.013659309733759872,0.0015262354390952523,0.5
112,2025-06,48,-0.030446239912812048,0.26259227095093357,50.0,0.01428782696725566,0.01248782696725566,0.07473802573363855,0.6,0.22318714719930524,20.0,-0.01479999181962229,-0.01644999181962229,0.022401268999013742,0.55,-0.026812852800694748,20.0,-0.04776922543508606,-0.049269225435086064,-0.01267716003850771,0.5,0.2490230134607034,40.0,0.007323722004277141,0.00567372200427714,0.06089491333485967,0.55
113,2025-07,48,0.03407045536732469,0.05438558402084238,80.0,0.06232816787525397,0.06067816787525397,0.031564278547171115,0.55,0.042227529309596175,60.0,0.02111495426582251,0.01916495426582251,0.01613785429380936,0.6499999999999999,0.06578376031263569,70.0,0.04025297555952214,0.03800297555952214,0.016296115584290276,0.75,0.06676074685193227,70.0,0.045020402400939644,0.04322040240093964,0.03008380472323164,0.6
114,2025-08,48,0.03650672029699708,0.2540165002171081,90.0,0.04367176063163729,0.04097176063163729,0.025039099112430414,0.9,0.3010204081632653,90.0,0.055022271783928524,0.05232227178392852,0.042871520613750116,0.9,0.3038428137212332,90.0,0.05703270981172013,0.05478270981172013,0.04578195864154172,0.75,0.29081632653061223,90.0,0.052223124474620394,0.049823124474620395,0.049901023837645594,0.8
115,2025-09,48,0.052442586947169106,-0.02149370386452453,80.0,0.04084736974741256,0.03874736974741256,0.004921900440716595,0.7,0.005644811115935735,90.0,0.04605684636873954,0.04410684636873954,0.018631595292053795,0.6499999999999999,0.2535822839774207,90.0,0.07567946965760916,0.07372946965760917,0.057882866406309644,0.6499999999999999,0.02746417716022579,80.0,0.036316100054539564,0.03421610005453957,0.022983656402918586,0.7
116,2025-10,48,0.01521672554795502,0.15316977854971775,70.0,0.029730547544185037,0.027330547544185037,0.03747530103408398,0.8,0.12310030395136777,70.0,0.02885088254919637,0.02690088254919637,0.020031783831587602,0.6499999999999999,0.17748588797221013,70.0,0.03450173179508986,0.03255173179508986,0.032333504023447736,0.6499999999999999,0.13363004776378637,70.0,0.03405221075360279,0.03195221075360279,0.02228212993195982,0.7
117,2025-11,48,0.007699758587839166,0.06697785497177594,40.0,-0.0017869105203387101,-0.00388691052033871,-0.0055972959174280705,0.7,0.11973512809379071,80.0,0.02220708139356042,0.02040708139356042,0.01835760882277981,0.6,0.03234910985670864,70.0,0.01447929476416645,0.012979294764166451,0.012560587312914031,0.5,0.08662613981762919,70.0,0.015240015622873717,0.013440015622873717,0.005408670210062548,0.6
118,2025-12,48,0.004880040825333617,0.06578376031263569,60.0,0.015315293074927011,0.013515293074927012,-0.013680744330057922,0.6,0.11376465479808943,60.0,0.021057994508164278,0.019107994508164278,-0.010658384441177182,0.6499999999999999,0.15284411636995224,80.0,0.054490028574540016,0.052540028574540015,0.022773649625198556,0.6499999999999999,0.08716891011723837,70.0,0.02963770447254977,0.02783770447254977,0.004311186549373132,0.6
119,2026-01,48,-0.06014482839269242,0.1651107251411203,10.0,-0.04391965630578452,-0.04646965630578452,0.05026517356585056,0.8500000000000001,0.09650455927051672,10.0,-0.06078261528370338,-0.06363261528370338,-0.00010364239699361955,0.95,0.13406426400347374,10.0,-0.05894299045325154,-0.06134299045325154,0.040398850211546246,0.8,0.1993052540165002,10.0,-0.05214576838215488,-0.05454576838215488,0.0511736186153904,0.8
120,2026-02,48,-0.09519509253318438,0.10779418150238818,10.0,-0.0894057070375319,-0.0916557070375319,0.024976721565234353,0.75,-0.006404689535388623,10.0,-0.08913445456022759,-0.09123445456022759,0.0008669141651772155,0.7,-0.033217542336083365,0.0,-0.09937036439102084,-0.10162036439102085,0.0012339996564608713,0.75,0.04754667824576638,10.0,-0.08446796075260252,-0.08671796075260252,0.02020637836397937,0.75
