month,long_portfolio,short_portfolio,long_return_gross,long_return_net,ls_spread_net,turnover,nifty_return
2018-08,"BAJAJFINSV.NS, BAJFINANCE.NS, BPCL.NS, JSWSTEEL.NS, TATASTEEL.NS, UPL.NS, MARUTI.NS, TATACONSUM.NS, TITAN.NS, BHARTIARTL.NS","NTPC.NS, WIPRO.NS, SHREECEM.NS, AXISBANK.NS, INFY.NS, COALINDIA.NS, TCS.NS, DRREDDY.NS, ONGC.NS, CIPLA.NS",-0.14280954041778388,-0.14505954041778388,-0.09857685223630801,0.75,-0.10197246995370846
2018-09,"BAJFINANCE.NS, JSWSTEEL.NS, TATASTEEL.NS, HINDALCO.NS, UPL.NS, BAJAJFINSV.NS, MARUTI.NS, NESTLEIND.NS, ADANIPORTS.NS, M&M.NS","DIVISLAB.NS, TECHM.NS, HINDUNILVR.NS, SUNPHARMA.NS, INFY.NS, DRREDDY.NS, TCS.NS, HCLTECH.NS, RELIANCE.NS, CIPLA.NS",0.0011668428677239565,-0.0009331571322760434,0.06550061101748623,0.7,-0.02434058374820182
2018-10,"BAJFINANCE.NS, HINDALCO.NS, JSWSTEEL.NS, BAJAJFINSV.NS, TITAN.NS, ADANIPORTS.NS, MARUTI.NS, RELIANCE.NS, DIVISLAB.NS, EICHERMOT.NS","ITC.NS, SBIN.NS, SUNPHARMA.NS, TECHM.NS, BAJAJ-AUTO.NS, WIPRO.NS, HCLTECH.NS, ICICIBANK.NS, INFY.NS, CIPLA.NS",0.06033530822227397,0.05778530822227397,0.09116267811346178,0.8500000000000001,0.04470207677727112
2018-11,"BAJFINANCE.NS, BAJAJFINSV.NS, EICHERMOT.NS, HINDALCO.NS, BHARTIARTL.NS, SUNPHARMA.NS, MARUTI.NS, NTPC.NS, DIVISLAB.NS, TITAN.NS","TCS.NS, HEROMOTOCO.NS, JSWSTEEL.NS, BAJAJ-AUTO.NS, ONGC.NS, INFY.NS, COALINDIA.NS, TATASTEEL.NS, ITC.NS, SHREECEM.NS",-0.010479142352019927,-0.012429142352019928,0.020617395492853952,0.6499999999999999,-0.01676187361277861
2018-12,"BAJFINANCE.NS, BHARTIARTL.NS, TITAN.NS, MARUTI.NS, ADANIPORTS.NS, BPCL.NS, GRASIM.NS, EICHERMOT.NS, INDUSINDBK.NS, HEROMOTOCO.NS","APOLLOHOSP.NS, TECHM.NS, COALINDIA.NS, SHREECEM.NS, LT.NS, ONGC.NS, POWERGRID.NS, JSWSTEEL.NS, NTPC.NS, CIPLA.NS",-0.047512413253834304,-0.049012413253834305,0.014404028118508924,0.5,-0.020511882559838365
2019-01,"BAJAJFINSV.NS, BAJFINANCE.NS, BHARTIARTL.NS, EICHERMOT.NS, ADANIPORTS.NS, M&M.NS, BAJAJ-AUTO.NS, JSWSTEEL.NS, MARUTI.NS, HEROMOTOCO.NS","AXISBANK.NS, KOTAKBANK.NS, ASIANPAINT.NS, ONGC.NS, SHREECEM.NS, DIVISLAB.NS, RELIANCE.NS, HCLTECH.NS, TECHM.NS, CIPLA.NS",0.09558538529519126,0.09393538529519126,0.018635297294492703,0.55,0.06316405460995868
2019-02,"BAJFINANCE.NS, TITAN.NS, JSWSTEEL.NS, MARUTI.NS, DRREDDY.NS, BAJAJFINSV.NS, HINDUNILVR.NS, HDFCBANK.NS, WIPRO.NS, INDUSINDBK.NS","DIVISLAB.NS, LT.NS, COALINDIA.NS, GRASIM.NS, NTPC.NS, CIPLA.NS, BHARTIARTL.NS, SHREECEM.NS, TECHM.NS, SUNPHARMA.NS",0.09713224481243934,0.09518224481243935,0.010523229074276302,0.6499999999999999,0.0885019672340586
2019-03,"TATACONSUM.NS, TATASTEEL.NS, BPCL.NS, ONGC.NS, NTPC.NS, WIPRO.NS, EICHERMOT.NS, BAJAJFINSV.NS, BRITANNIA.NS, HINDALCO.NS","TECHM.NS, SBIN.NS, LT.NS, INDUSINDBK.NS, GRASIM.NS, HCLTECH.NS, UPL.NS, ITC.NS, SUNPHARMA.NS, APOLLOHOSP.NS",0.0017678591368258986,-0.0004821408631741017,0.03246733203444995,0.75,-0.00919286707045328
2019-04,"BPCL.NS, BAJFINANCE.NS, BAJAJFINSV.NS, TATACONSUM.NS, TATASTEEL.NS, TITAN.NS, ADANIPORTS.NS, HINDALCO.NS, EICHERMOT.NS, MARUTI.NS","HINDUNILVR.NS, WIPRO.NS, DRREDDY.NS, SHREECEM.NS, APOLLOHOSP.NS, ULTRACEMCO.NS, HCLTECH.NS, COALINDIA.NS, CIPLA.NS, TCS.NS",0.05761612130496059,0.055066121304960594,0.04744523322441242,0.8500000000000001,0.017745677792411162
2019-05,"BAJAJFINSV.NS, TITAN.NS, TATACONSUM.NS, WIPRO.NS, EICHERMOT.NS, MARUTI.NS, JSWSTEEL.NS, TCS.NS, BPCL.NS, TATASTEEL.NS","ICICIBANK.NS, UPL.NS, APOLLOHOSP.NS, COALINDIA.NS, ASIANPAINT.NS, TECHM.NS, NESTLEIND.NS, SBIN.NS, BHARTIARTL.NS, LT.NS",-0.05667814300090428,-0.058328143000904276,-0.04046347495780388,0.55,-0.027603759912222477
2019-06,"BAJAJFINSV.NS, BAJFINANCE.NS, INDUSINDBK.NS, EICHERMOT.NS, ADANIPORTS.NS, TATACONSUM.NS, UPL.NS, TITAN.NS, HEROMOTOCO.NS, AXISBANK.NS","CIPLA.NS, NTPC.NS, BRITANNIA.NS, APOLLOHOSP.NS, TATASTEEL.NS, SHREECEM.NS, BHARTIARTL.NS, HINDALCO.NS, M&M.NS, POWERGRID.NS",-0.08491508678895711,-0.0867150867889571,-0.009073830005190492,0.6,-0.06157960713687418
