fold,test_month,n_stocks,nifty_return,LightGBM_rank_ic,LightGBM_hit_rate_pct,LightGBM_top10_gross,LightGBM_top10_net,LightGBM_ls_spread_net,LightGBM_turnover,XGBoost_rank_ic,XGBoost_hit_rate_pct,XGBoost_top10_gross,XGBoost_top10_net,XGBoost_ls_spread_net,XGBoost_turnover,RandomForest_rank_ic,RandomForest_hit_rate_pct,RandomForest_top10_gross,RandomForest_top10_net,RandomForest_ls_spread_net,RandomForest_turnover,Ensemble_rank_ic,Ensemble_hit_rate_pct,Ensemble_top10_gross,Ensemble_top10_net,Ensemble_ls_spread_net,Ensemble_turnover
63,2020-05,48,0.08868301809929331,0.40848892748588794,100.0,0.1475732873370084,0.14487328733700838,0.132306130685113,0.9,0.32794181502388187,100.0,0.1297714566222889,0.12737145662228888,0.0742293023483458,0.8,0.2851715154146765,100.0,0.1004526629283976,0.0976026629283976,0.04501909433550113,0.95,0.35692574902301344,100.0,0.1333665219368751,0.13066652193687509,0.09310671731852302,0.9
64,2020-06,48,0.11312846695387242,-0.09151107251411203,90.0,0.07838191127839784,0.07598191127839785,-0.07127177472568991,0.8,-0.13949196699956576,90.0,0.10035002845594616,0.09810002845594616,-0.022467263812537455,0.75,-0.06545809813287017,90.0,0.07222061011929956,0.07012061011929956,-0.019195830247923734,0.7,-0.11984368215371255,90.0,0.08165858849132225,0.07940858849132225,-0.02859857282999871,0.75
65,2020-07,47,0.04208917643195067,0.09794172062904717,70.0,0.06176776629862416,0.05936776629862416,0.02339116190626924,0.8,0.1948427382053654,70.0,0.06588388773771504,0.06363388773771504,0.028245025235657376,0.75,0.0971322849213691,80.0,0.07067777561367936,0.06842777561367935,0.005564211938582045,0.75,0.14003237742830713,80.0,0.07067777561367936,0.06842777561367935,0.03594442521311376,0.75
66,2020-08,48,0.021036632980354977,-0.037234042553191495,30.0,0.003508187433058741,0.0009581874330587409,-0.019982545608426442,0.8500000000000001,0.09042553191489362,40.0,0.024302890441771075,0.021452890441771073,0.011468461176029994,0.95,-0.07935301780286583,50.0,0.005135207826958808,0.002435207826958808,-0.011361813902348639,0.9,-0.003690838037342596,40.0,0.010491493694608051,0.007791493694608051,0.006043876312592829,0.9
67,2020-09,48,0.09982544977810738,0.06860616587060356,90.0,0.10669673218388018,0.10459673218388017,0.013850533658032932,0.7,0.09259661311333044,90.0,0.09284743382629755,0.09074743382629755,0.0048290879518447655,0.7,0.11930091185410333,100.0,0.14413732112807842,0.14158732112807842,0.07451177193461875,0.8500000000000001,0.11799826313504125,90.0,0.09788652261203609,0.09563652261203609,0.02131022961709779,0.75
68,2020-10,48,0.16130628800776356,-0.3296786799826314,100.0,0.11765197462633317,0.11480197462633317,-0.08646918728113977,0.95,-0.3068823273990447,100.0,0.12641999338712112,0.12371999338712113,-0.09556925917027322,0.9,-0.22318714719930524,100.0,0.14997953436973674,0.14727953436973673,-0.0915478005328276,0.9,-0.3110073816760747,100.0,0.12450544163431894,0.12165544163431893,-0.11647054238490656,0.95
69,2020-11,48,0.13635345320109798,-0.2418584455058619,100.0,0.11710966970689411,0.11485966970689411,-0.060135856888564945,0.75,-0.0737082066869301,100.0,0.12153856787880449,0.1188385678788045,-0.04272444150854422,0.9,-0.17792010421189755,100.0,0.12025908309213913,0.11815908309213913,-0.04276048226451712,0.7,-0.17010421189752498,100.0,0.11710966970689411,0.11500966970689411,-0.0538707668130988,0.7
70,2020-12,48,0.08289934599043101,0.0219279201042119,70.0,0.07528508000100233,0.07273508000100233,0.018232537717242855,0.8500000000000001,-0.15295267042987407,80.0,0.07157770140601104,0.06902770140601104,-0.048274442563491574,0.8500000000000001,0.14893617021276598,70.0,0.07527916535293609,0.0725791653529361,0.0013819886366766981,0.9,-0.0024967433782023445,80.0,0.08879292992476066,0.08609292992476067,0.01747220276552512,0.9
71,2021-01,48,0.10588456513481188,-0.00803300043421624,90.0,0.1082201395244898,0.1059701395244898,-0.008274281697862984,0.75,0.0407077724706904,90.0,0.12554964139166663,0.12359964139166664,-0.00535421430602144,0.6499999999999999,-0.12733391228831958,80.0,0.07562545091260722,0.07367545091260723,-0.07715509992500315,0.6499999999999999,-0.007273122014763352,90.0,0.11127684903654811,0.1091768490365481,-0.0156718283260725,0.7
72,2021-02,48,0.026544684760654552,-0.04472427268779853,80.0,0.04149108828207675,0.039391088282076756,-0.018775157632263326,0.7,0.010529743812418585,80.0,0.05204366644677366,0.04964366644677366,-0.026520016193692708,0.8,-0.029852366478506292,60.0,0.019383160720644842,0.017133160720644844,-0.019098013644449338,0.75,-0.014654798089448546,80.0,0.056760339644349886,0.054360339644349887,-0.007521098552554603,0.8
73,2021-03,47,0.05389105644381507,0.3053885291396855,80.0,0.08087410056279501,0.078774100562795,0.04399906037387985,0.7,0.3400786308973173,80.0,0.08604215725778072,0.08349215725778072,0.0654463084861376,0.85,0.13748843663274746,70.0,0.044608469400006845,0.042658469400006845,-0.017196924599955074,0.6499999999999999,0.3097826086956522,80.0,0.08360291002056101,0.08135291002056101,0.04080660364122923,0.75
74,2021-04,48,0.09320224705704565,-0.004776378636561007,100.0,0.07232458873004446,0.06977458873004447,-0.017963064840122125,0.8500000000000001,0.020516717325227963,100.0,0.08373343812272782,0.08133343812272782,-0.009255851711947885,0.8,-0.03603994789405124,100.0,0.07850375593074008,0.07580375593074008,-0.02872924517748493,0.9,-0.019322622666087714,100.0,0.08317912034504724,0.08047912034504724,-0.007408533225119349,0.9
75,2021-05,48,0.02383085623065369,0.21146330872774644,80.0,0.0424451648695315,0.0401951648695315,0.011621163963910774,0.75,0.21189752496743378,80.0,0.03131507293592904,0.028915072935929043,0.009360019387975864,0.8,0.26302648719062094,70.0,0.023242265216828466,0.020692265216828466,0.018553274416194365,0.85,0.24782891880156319,80.0,0.03872539480881559,0.03632539480881559,0.03156900323294411,0.8
76,2021-06,48,0.0448156786773491,0.2206904038211029,90.0,0.05618833327095003,0.053788333270950034,0.032119638931610406,0.8,0.14752496743378202,80.0,0.04916427351406023,0.047064273514060236,0.013577535869751758,0.7,0.2517368649587495,90.0,0.06648919336601603,0.06438919336601602,0.06677333722609903,0.7,0.2260095527572731,90.0,0.05618833327095003,0.05393833327095003,0.034097710212541564,0.75
77,2021-07,48,0.09334485065522007,-0.0022796352583586625,90.0,0.0884893984614881,0.0865393984614881,-0.01960514561616057,0.6499999999999999,-0.022036474164133738,90.0,0.09086000487397974,0.08906000487397975,-0.02575128997780754,0.6,-0.0026052974381241857,90.0,0.0918215409022739,0.08987154090227391,0.0004626370433193222,0.6499999999999999,-0.011506730351715153,90.0,0.07948535004708497,0.07768535004708498,-0.004781269996376444,0.6
78,2021-08,48,0.06379722329183862,0.06567520625271385,80.0,0.05601618060404632,0.05391618060404632,-0.011461000943521774,0.7,0.2372991749891446,90.0,0.13815187123816983,0.13560187123816983,0.08932680250730728,0.8500000000000001,0.005210594876248371,50.0,0.017911080738773625,0.015811080738773624,-0.052118930488869765,0.7,0.11474164133738603,70.0,0.06535144438631044,0.06310144438631043,0.0059684462192573645,0.75
79,2021-09,48,0.018337915529188575,0.3754884932696482,80.0,0.06469948560973625,0.06259948560973624,0.059973297988819736,0.7,0.24120712114633086,80.0,0.06339673098207695,0.061446730982076946,0.061410679367685454,0.6499999999999999,0.3325010855405992,90.0,0.06721292459502413,0.06511292459502413,0.07120426897857456,0.7,0.31437255753365173,80.0,0.06469948560973623,0.06259948560973623,0.06322821656453251,0.7
80,2021-10,48,-0.011144060013276514,0.1593573599652627,60.0,0.01910744545697957,0.01685744545697957,0.04328130930857463,0.75,0.14394268345636127,50.0,0.0059267087826938986,0.003976708782693899,0.05335027997627958,0.6499999999999999,0.13384715588363005,60.0,0.012350454758338684,0.010250454758338684,0.06016455435224966,0.7,0.1416630481980026,50.0,0.011102700575721935,0.009002700575721936,0.06335399030152473,0.7
81,2021-11,48,0.06367079001939607,0.07859313938341293,80.0,0.06709596637501931,0.06454596637501932,-0.003073636890705722,0.8500000000000001,0.030829353017802867,80.0,0.059069266515777284,0.056669266515777285,-0.003062326066826465,0.8,0.11778115501519756,80.0,0.05798091248175968,0.05573091248175968,-0.0020724040860883516,0.75,0.10508033000434215,80.0,0.0669596176213418,0.0645596176213418,-0.003733015775702217,0.8
82,2021-12,48,-0.020239106431845025,0.3151324359531046,40.0,0.009004282548854237,0.006604282548854237,0.09706926863275277,0.8,0.21157186278766824,40.0,0.0025325302142544482,0.00043253021425444836,0.07266099641057022,0.7,0.3024316109422492,40.0,0.009878343533248513,0.007628343533248512,0.07521965281702231,0.75,0.2914676508901433,40.0,0.007135850656813709,0.004735850656813709,0.08973100393056666,0.8
83,2022-01,48,-0.026983717453787876,0.25890143291359097,60.0,-0.001349275627129031,-0.0037492756271290313,0.02338706383499363,0.8,0.18703864524533215,70.0,0.01487011348108056,0.01232011348108056,0.04555172769832298,0.8500000000000001,0.4622231871471993,80.0,0.04081085486676381,0.038110854866763806,0.11416061444368106,0.9,0.29580981328701694,70.0,0.014087252980937779,0.011537252980937778,0.03852359244306044,0.8500000000000001
84,2022-02,48,0.05288138205352481,0.18345636126791143,70.0,0.046816582482516446,0.044416582482516447,0.026662064882786086,0.8,0.15479808944854537,90.0,0.07230930712151307,0.07035930712151307,0.034844202038999045,0.6499999999999999,0.30405992184107683,90.0,0.10155234558635469,0.0997523455863547,0.08039879649238613,0.6,0.21330872774641768,80.0,0.07413300851011648,0.07203300851011647,0.05134491021664997,0.7
85,2022-03,48,-0.04512082195828996,-0.006296135475466783,30.0,-0.04954048905131698,-0.05194048905131698,-0.003047323393459235,0.8,-0.050694745983499774,40.0,-0.033235280786806584,-0.035485280786806586,-0.005427900658171052,0.75,-0.041467650890143294,30.0,-0.045284402580505576,-0.047684402580505575,0.007002103067312422,0.8,-0.010095527572731218,40.0,-0.03898373166904595,-0.04153373166904595,0.010625478912730316,0.8500000000000001
86,2022-04,48,-0.08197144077324757,-0.22752930959617887,10.0,-0.10831227199283786,-0.11101227199283785,-0.06989648941505977,0.9,-0.0449413808076422,20.0,-0.07395482967419266,-0.07665482967419265,0.010352940234286595,0.9,-0.2567303517151541,10.0,-0.12902830616020886,-0.13142830616020887,-0.07153250891907206,0.8,-0.1580547112462006,10.0,-0.09825687099519745,-0.10095687099519744,-0.036666871233544784,0.9
87,2022-05,48,-0.0302223699998822,-0.4053408597481546,30.0,-0.05619229452815614,-0.05889229452815614,-0.07430631670819834,0.9,-0.4463742943986105,30.0,-0.06797456663987031,-0.0705245666398703,-0.08520124734080045,0.8500000000000001,-0.41424229266174556,30.0,-0.04619412867706442,-0.04859412867706442,-0.07349343313139006,0.8,-0.45082501085540594,20.0,-0.06540001761960235,-0.06810001761960234,-0.0945176188612332,0.9
88,2022-06,48,0.13481982518962354,0.40838037342596617,100.0,0.18281097558311227,0.18071097558311228,0.09743671674172617,0.7,0.3764654798089449,100.0,0.1829413796144827,0.1806913796144827,0.09963409377422407,0.75,0.38699522362136346,100.0,0.19857552701617026,0.19647552701617027,0.08139650096176373,0.7,0.4306339557099435,100.0,0.1829413796144827,0.1806913796144827,0.09963409377422407,0.75
89,2022-07,48,0.0617408165014652,0.22926617455492834,80.0,0.057341119278560684,0.055391119278560684,0.028054181813427247,0.6499999999999999,0.07598784194528875,70.0,0.04214363990689145,0.04004363990689145,-0.000110703536937172,0.7,0.2989578810247503,80.0,0.08157691065666316,0.07947691065666315,0.052318439700538066,0.7,0.17770299609205384,80.0,0.050714944439836075,0.04861494443983608,0.00398783448859414,0.7
90,2022-08,48,-0.03316475999166083,0.05905340859748154,20.0,-0.028404492517344178,-0.030354492517344178,0.005471493723520286,0.6499999999999999,0.17086409031697786,10.0,-0.04659526001260518,-0.04884526001260518,-0.004173375179404928,0.75,-0.022036474164133738,20.0,-0.04096496011230513,-0.04261496011230513,-0.00546595367454053,0.55,0.09379070777247069,20.0,-0.03536540094624291,-0.037465400946242906,0.006322796781866778,0.7
91,2022-09,48,0.05519316447253527,0.44941380807642206,100.0,0.0956724453393767,0.09372244533937671,0.05625164390790425,0.6499999999999999,0.33923143725575333,100.0,0.08762295760569452,0.08522295760569452,0.0861798483894089,0.8,0.4560356057316543,100.0,0.1070308560218283,0.1050808560218283,0.07899544423058326,0.6499999999999999,0.42433782023447675,100.0,0.09731594460918407,0.09506594460918406,0.0747267288034113,0.75
92,2022-10,48,0.02595451794312825,-0.014654798089448546,70.0,0.03488363028497731,0.03263363028497731,0.00192421379689027,0.75,0.0900998697351281,70.0,0.038832940196712684,0.036432940196712685,-0.0028687308270132356,0.8,0.15664350846721667,70.0,0.0396532800622291,0.0374032800622291,0.002188312416144582,0.75,0.06741207121146331,70.0,0.03883294019671268,0.03643294019671268,0.0008574754611605229,0.8
93,2022-11,48,-0.03605982917296386,0.04374728614850194,20.0,-0.02843830882350611,-0.03083830882350611,-0.002311676064029551,0.8,0.013026487190620929,30.0,-0.017211570870856587,-0.019461570870856586,0.007020970328575564,0.75,-0.0039079461571862786,30.0,-0.01946000056470657,-0.021560000564706572,0.007188596033714845,0.7,0.037125488493269646,20.0,-0.0299118222366491,-0.0321618222366491,-0.005679281037216953,0.75
94,2022-12,48,-0.01642910403922165,-0.17260095527572733,40.0,-0.0407356994893341,-0.0428356994893341,-0.06211970226941428,0.7,-0.07121146330872774,50.0,-0.02117245221346326,-0.02372245221346326,-0.00688534055936137,0.8500000000000001,-0.07620495006513242,50.0,-0.029305128528948465,-0.031405128528948466,-0.028229339368249815,0.7,-0.1607685627442466,50.0,-0.029579394536666463,-0.03167939453666646,-0.05549519030092874,0.7
95,2023-01,48,-0.033516695224209365,0.25271385149804604,40.0,-0.015894711031141963,-0.018144711031141965,0.03174944657502965,0.75,0.34433347807207987,30.0,-0.02524968103609616,-0.02764968103609616,0.04198708309733014,0.8,0.21526270082501084,50.0,-0.01135022467980571,-0.01345022467980571,0.0286428942009326,0.7,0.29461571862787667,40.0,-0.01783126708969644,-0.01993126708969644,0.030231042041043946,0.7
96,2023-02,48,0.03284191139883252,0.12668258792878853,100.0,0.04969920843775206,0.047449208437752056,0.014352744958870359,0.75,0.1924663482414242,90.0,0.04897776979784331,0.04657776979784331,0.01550018899393638,0.8,0.3084020842379505,100.0,0.0599884811109477,0.0575884811109477,0.016739433956823264,0.8,0.20201910551454622,100.0,0.058498569425607425,0.05624856942560742,0.027594864125088936,0.75
97,2023-03,48,0.056353547300190855,0.023664785062961352,70.0,0.061428958894971,0.059028958894971,-0.0044378137592248415,0.8,-0.05905340859748154,70.0,0.06048410910612142,0.057934109106121415,-0.004571741547767599,0.8500000000000001,0.15175857577073382,70.0,0.07002192045476685,0.06747192045476685,0.021781813843973624,0.8500000000000001,0.04537559704732957,70.0,0.05460764947312728,0.052507649473127284,-0.0011389071086944577,0.7
98,2023-04,48,0.04910511340458915,0.12993920972644377,80.0,0.06789391744219293,0.06609391744219294,0.043056105121889225,0.6,0.07696482848458532,70.0,0.05976468417246957,0.05781468417246957,0.028755338483752294,0.6499999999999999,0.021710811984368215,70.0,0.04454838256066283,0.04274838256066283,0.013628942525173143,0.6,0.07653061224489796,80.0,0.06578397043538253,0.06383397043538254,0.04471284891266186,0.6499999999999999
99,2023-05,48,0.053312810638751845,0.018454190186712984,90.0,0.05132458563583957,0.048624585635839566,-0.01849984622391803,0.9,0.08108988276161529,90.0,0.06877424352274439,0.06652424352274439,0.009836498483233376,0.75,0.07967867998263135,90.0,0.06651067291533695,0.06411067291533695,-0.00016100142870914547,0.8,0.07392531480677378,90.0,0.0655385766229554,0.0631385766229554,-0.0013714964543575237,0.8
100,2023-06,48,0.018794988787675663,0.2027789839339991,60.0,0.04211858796960187,0.03941858796960187,0.03368056109563814,0.9,0.17325227963525838,50.0,0.028827322551833335,0.026577322551833336,0.0016995427914290318,0.75,0.20256187581415544,80.0,0.06161017211176748,0.05891017211176748,0.041570583050316384,0.9,0.18171949630916195,60.0,0.038288828195748734,0.03573882819574874,0.017563033782658957,0.8500000000000001
101,2023-07,48,0.024714410292252558,0.41239687364307426,90.0,0.07555683331425633,0.07330683331425633,0.07588802964376538,0.75,0.385909683022145,90.0,0.07704674875573017,0.07509674875573018,0.07507307017635526,0.6499999999999999,0.3378202344767694,80.0,0.062393758374686935,0.060443758374686934,0.05061165641360657,0.65,0.3897090751194094,80.0,0.06218029501214434,0.060380295012144335,0.05630449869300125,0.6
102,2023-08,48,0.04416201251382967,0.062418584455058615,80.0,0.060958388821053,0.058708388821053,0.03803043281161726,0.75,0.07761615284411637,80.0,0.0611498897108677,0.0590498897108677,0.022691399667797443,0.7,0.1252713851498046,80.0,0.045724875790127725,0.04362487579012773,0.021180167291168093,0.7,0.09748154580981327,80.0,0.06095838882105299,0.05870838882105299,0.038765696912233985,0.75
103,2023-09,48,0.01744789502645411,0.056556665219279205,50.0,0.01904704712032857,0.01709704712032857,0.0065960337614021786,0.6499999999999999,0.09129396439426833,50.0,0.016579352663217133,0.014629352663217132,0.014091511226928043,0.6499999999999999,0.13341293964394269,60.0,0.02341058491316505,0.021310584913165048,0.008296211658205179,0.7,0.09172818063395571,50.0,0.01657935266321713,0.01447935266321713,0.0038283393042907385,0.7
104,2023-10,48,0.11985943545175476,0.3739687364307425,100.0,0.1268092092822987,0.1248592092822987,0.05405485204108122,0.6499999999999999,0.15762049500651323,100.0,0.1181371684874751,0.11618716848747511,-0.0009070946381403155,0.6499999999999999,0.27431610942249235,100.0,0.1324967026125306,0.1308467026125306,0.04937480442018187,0.55,0.31111593573599655,100.0,0.12762898705307396,0.12567898705307395,0.02590796686953034,0.6499999999999999
105,2023-11,48,0.07783578275759163,-0.1271168041684759,80.0,0.045084341645025575,0.04283434164502557,-0.03184159759270805,0.75,-0.093573599652627,90.0,0.07269266357986962,0.07044266357986961,-0.011529773382086397,0.75,-0.12570560138949197,100.0,0.08123675238161526,0.07928675238161527,-0.001408188935551516,0.65,-0.11745549283543204,80.0,0.04624685032845323,0.04414685032845323,-0.038441888448913684,0.7
106,2023-12,48,0.023821196647081395,0.3318497611810681,50.0,0.04618652117083893,0.043936521170838926,0.09314009928566822,0.75,0.18095961788970907,50.0,0.0551878109417409,0.0526378109417409,0.08844629266433437,0.8500000000000001,0.1525184541901867,30.0,-0.005433673805621162,-0.007533673805621161,-0.0028980789207297443,0.7,0.2767042987407729,50.0,0.04949310729525912,0.04709310729525912,0.09614668541008842,0.8
107,2024-01,48,0.020231361037889688,0.10844550586191924,50.0,0.020772203897049788,0.019422203897049788,0.035244373411647996,0.45,0.10725141120277899,40.0,0.007945671659647383,0.006595671659647383,0.018275450843010743,0.45,0.0679548415110725,50.0,0.02785486103204553,0.026204861032045532,0.03492420816229042,0.55,0.09900130264871905,40.0,0.010828569871605843,0.009628569871605843,0.03732676124686518,0.4
108,2024-02,48,0.002519793616983051,0.18823273990447245,70.0,0.04139462109213752,0.03974462109213752,0.06506885845612928,0.55,0.10573165436387322,60.0,0.007475907857726702,0.005675907857726701,0.00905417272169591,0.6,0.2454407294832827,70.0,0.048162906182637646,0.04636290618263764,0.06741346940528176,0.6,0.2026704298740773,80.0,0.049925349611298464,0.04812534961129846,0.06326012735137261,0.6
109,2024-03,48,0.0077346349242125535,0.0023881893182805037,40.0,-0.012351097986570834,-0.014301097986570834,0.004517189671203025,0.65,0.14415979157620495,80.0,0.0563061107617426,0.0546561107617426,0.026274851787035435,0.55,0.22275293095961787,80.0,0.049940744472047494,0.04844074447204749,0.04859432425873901,0.5,0.14926183239253146,80.0,0.03860389148120171,0.03710389148120171,0.03888335086623939,0.5
110,2024-04,48,0.05431589543955362,0.2307859313938341,90.0,0.061987036452557334,0.05973703645255733,0.030214330586896716,0.75,0.09281372123317412,100.0,0.08483258772552069,0.08273258772552068,0.04924028706934764,0.7,0.18931828050369082,100.0,0.07969386988778374,0.07729386988778374,0.04201738791112194,0.8,0.1818280503690838,100.0,0.08260245960445126,0.08065245960445126,0.03475427800569276,0.6499999999999999
111,2024-05,48,0.0964825032611268,-0.14155449413808077,80.0,0.09357474724674171,0.09117474724674171,-0.008278298355320068,0.8,-0.04906643508467217,100.0,0.1088849386086278,0.1063349386086278,-0.0006677021890727913,0.8500000000000001,-0.17379504993486755,90.0,0.0713306442428776,0.0692306442428776,-0.04104217547229333,0.7,-0.14947894051237515,80.0,0.07800535200446898,0.07575535200446898,-0.03547277201867413,0.75
112,2024-06,48,0.02699031539728439,0.27192792010421185,100.0,0.10914941712980242,0.10719941712980242,0.08805643955132092,0.6499999999999999,0.18986105080330004,80.0,0.059930626774460635,0.057980626774460635,0.024786378187295142,0.6499999999999999,0.10095527572731221,90.0,0.07893835091969535,0.07713835091969536,0.05764797141739972,0.6,0.21135475466782458,90.0,0.09032805445346395,0.08837805445346396,0.060287656254429584,0.6499999999999999
113,2024-07,48,0.02687695288651189,-0.3744029526704299,40.0,0.002585799076995638,0.0009357990769956377,-0.06713588458098582,0.55,-0.3871037776812853,30.0,-0.006976338324906038,-0.008626338324906039,-0.07578253478516075,0.55,-0.46808510638297873,50.0,0.0058874324727691005,0.0043874324727691,-0.06401431151756666,0.5,-0.4101172383847156,40.0,0.001380349259889109,-0.0004196507401108909,-0.06656755554484463,0.6
114,2024-08,48,0.0025645658470157024,-0.08749457229700389,40.0,-0.008761733742979578,-0.010261733742979577,-0.020325307732087468,0.5,-0.018128528006947458,60.0,0.0018061315370874822,-0.00014386846291251747,-0.023736905872314487,0.6499999999999999,0.015631784628745114,50.0,-0.007954674127327291,-0.009604674127327292,-0.020443342622319713,0.55,-0.02811550151975684,60.0,0.0018061315370874816,6.1315370874816255e-06,-0.018047266059251926,0.6
115,2024-09,48,-0.08724815708920575,-0.2511940946591402,10.0,-0.10719094216917338,-0.10914094216917337,-0.052351852418267085,0.6499999999999999,-0.067629179331307,10.0,-0.10320306962768462,-0.10530306962768463,0.0038205174706261585,0.7,-0.0322405557967868,10.0,-0.10887810321073284,-0.11112810321073284,-0.031180325018176788,0.75,-0.1488276161528441,10.0,-0.10320306962768462,-0.10545306962768462,-0.033245727085245855,0.75
116,2024-10,48,-0.0043592504346599975,-0.135258358662614,20.0,-0.047963685855401755,-0.05051368585540175,-0.05342966516903725,0.8500000000000001,-0.14926183239253146,20.0,-0.057603645326023266,-0.059703645326023264,-0.07530914513220875,0.7,-0.10030395136778116,10.0,-0.0655653494835122,-0.0678153494835122,-0.06483167439376951,0.75,-0.14394268345636127,10.0,-0.05973954214875314,-0.06228954214875314,-0.0592567929248252,0.8500000000000001
117,2024-11,48,-0.03918679547136333,-0.40425531914893614,0.0,-0.10450444574887492,-0.10615444574887492,-0.085042269818518,0.55,-0.3369518019973947,0.0,-0.10288458255482605,-0.10468458255482604,-0.0832849687517884,0.6000000000000001,-0.21352583586626142,10.0,-0.09205830919320357,-0.09340830919320357,-0.04200317131615261,0.45,-0.3539947894051237,10.0,-0.08603224024413136,-0.08783224024413136,-0.055759741066030544,0.6000000000000001
118,2024-12,48,0.014641457734891054,0.11821537125488493,60.0,-0.0023023614345108563,-0.0047023614345108565,0.009600956089498635,0.8,0.12679114198871036,80.0,0.035238123012880464,0.033138123012880466,0.03812427314470153,0.7,0.04135909683022145,50.0,-0.025827392611096865,-0.027777392611096866,-0.026173486029785687,0.65,0.08847155883630047,70.0,0.01995062755430449,0.017700627554304488,0.019411128686086566,0.75
119,2025-01,48,-0.03885119123206205,0.03419452887537994,40.0,-0.02536436686383133,-0.027614366863831327,0.021405730608343707,0.75,0.09379070777247069,50.0,-0.02278472968970884,-0.025034729689708837,0.01712325615222457,0.75,0.027247069040382106,50.0,-0.023197675870394917,-0.025297675870394918,0.004975099645969254,0.7,0.04982631350412505,40.0,-0.028414753843768105,-0.030664753843768107,0.02856804900365284,0.75
120,2025-02,47,0.08505460280935172,-0.05180388529139686,100.0,0.0905864725406024,0.0881864725406024,-0.004475492811543136,0.8,0.12985661424606845,100.0,0.11590677296163762,0.11410677296163763,0.10599976761184725,0.6,-0.02127659574468085,100.0,0.10655434247201741,0.10415434247201741,0.028059840531203348,0.8,0.04463459759481961,90.0,0.10547432197355103,0.10322432197355103,0.037843212580412774,0.75
121,2025-03,48,0.06404038525083271,0.29559270516717323,90.0,0.10711890812873286,0.10471890812873286,0.06530232485460336,0.8,0.1762917933130699,90.0,0.0906514120749525,0.0884014120749525,0.04639134462948312,0.75,0.272579244463743,90.0,0.11019095754969029,0.10779095754969029,0.06563089010422091,0.8,0.2912505427702996,90.0,0.11441933275343397,0.11201933275343397,0.06985926530796459,0.8
122,2025-04,48,0.021624686368803936,0.1801997394702562,80.0,0.060038206211751835,0.058388206211751836,0.05398057090588443,0.55,0.2930959617889709,90.0,0.07381023386218918,0.07201023386218919,0.07010946085123616,0.6,0.5064046895353885,90.0,0.06601002890587476,0.06421002890587477,0.06959475929650194,0.6,0.3183890577507599,80.0,0.0690130491365608,0.0673630491365608,0.07041720405153178,0.55
123,2025-05,48,0.022484210558227788,0.12375162831089882,70.0,0.01734426730927077,0.015844267309270767,0.008802393474823068,0.5,0.14079461571862786,80.0,0.019725778001688288,0.018225778001688286,0.005510062914877557,0.5,0.09563612679114199,70.0,0.01659811914652444,0.01509811914652444,0.01018849841281106,0.5,0.15306122448979592,70.0,0.01659811914652444,0.01509811914652444,0.00854438112570878,0.5
124,2025-06,48,-0.030446239912812048,0.06567520625271385,40.0,-0.01377543042677495,-0.01542543042677495,0.0256516897402398,0.55,0.3383630047763786,40.0,0.0075401309486252096,0.00559013094862521,0.03676045451923276,0.6499999999999999,0.060247503256621794,30.0,-0.00806101823822272,-0.00956101823822272,0.022817805829062388,0.5,0.2077724706904038,40.0,-0.00810669477112307,-0.009606694771123069,0.03162042539589169,0.5
125,2025-07,48,0.03407045536732469,0.17824576639166304,80.0,0.08158704029025435,0.07963704029025435,0.05544168294533461,0.6499999999999999,0.17379504993486755,90.0,0.07217600467021781,0.07007600467021781,0.05065103999789321,0.7,0.061767260095527576,70.0,0.0499026113296027,0.0482526113296027,0.01866956721003661,0.55,0.1754233608336952,80.0,0.0911104235788621,0.0894604235788621,0.05741629392546097,0.55
126,2025-08,48,0.03650672029699708,0.2337168910117238,90.0,0.03781821190308858,0.03541821190308858,0.03341544240477213,0.8,0.23046026921406862,80.0,0.051533657470041364,0.04928365747004136,0.02367698181191384,0.75,0.31328701693443334,100.0,0.060836823756474825,0.05828682375647483,0.05269422124603731,0.8500000000000001,0.27105948762483717,90.0,0.04639302157816378,0.04399302157816378,0.026573553759484926,0.8
127,2025-09,48,0.052442586947169106,-0.025401650021710815,90.0,0.05391888404593605,0.05181888404593605,-0.00991824836596733,0.7,-0.13243595310464612,80.0,0.02273640058758647,0.02018640058758647,-0.03681010514387255,0.8500000000000001,0.09476769431176725,90.0,0.052777301162308485,0.05052730116230848,0.018529909871031654,0.75,-0.0687147199305254,90.0,0.048509525341903274,0.04625952534190327,-0.025681249825697312,0.75
128,2025-10,48,0.01521672554795502,0.46765089014329136,80.0,0.05202212152995892,0.04977212152995892,0.05442714701977918,0.75,0.2784411636995224,80.0,0.04698731802351664,0.04488731802351664,0.05511154214184499,0.7,0.24066435084672166,80.0,0.03921844303820173,0.03726844303820173,0.033225256879026145,0.6499999999999999,0.34791576204950064,80.0,0.04698731802351665,0.044737318023516645,0.04876017486388494,0.75
129,2025-11,48,0.007699758587839166,-0.08250108554059922,60.0,0.010144608503514941,0.00789460850351494,-0.021726509734768543,0.75,-0.07229700390794615,60.0,0.012427150265542319,0.010777150265542318,-0.019888897919532793,0.55,0.0734910985670864,70.0,0.014752148150208718,0.013102148150208718,0.00032401018927584804,0.55,-0.046678245766391666,70.0,0.01949616899083908,0.01769616899083908,-0.0037987234575932796,0.6
