month,long_portfolio,short_portfolio,long_return_gross,long_return_net,ls_spread_net,turnover,nifty_return
2017-05,"JSWSTEEL.NS, HINDALCO.NS, BAJFINANCE.NS, ULTRACEMCO.NS, TATASTEEL.NS, BAJAJFINSV.NS, BPCL.NS, SHREECEM.NS, ADANIPORTS.NS, TECHM.NS","TCS.NS, ASIANPAINT.NS, ONGC.NS, INFY.NS, ITC.NS, HCLTECH.NS, COALINDIA.NS, BHARTIARTL.NS, CIPLA.NS, HINDUNILVR.NS",0.04981828393681567,0.04756828393681567,0.030778525628183437,0.75,0.043131907757117775
2017-06,"BPCL.NS, BAJAJFINSV.NS, HINDALCO.NS, JSWSTEEL.NS, TECHM.NS, BAJFINANCE.NS, SUNPHARMA.NS, TITAN.NS, TATASTEEL.NS, ADANIPORTS.NS","INFY.NS, SBIN.NS, COALINDIA.NS, ULTRACEMCO.NS, DRREDDY.NS, HCLTECH.NS, TCS.NS, HINDUNILVR.NS, BRITANNIA.NS, BHARTIARTL.NS",0.1065619863793698,0.1046119863793698,0.08249768895938908,0.6499999999999999,0.04319178266430648
2017-07,"HINDALCO.NS, BAJFINANCE.NS, BAJAJFINSV.NS, ULTRACEMCO.NS, MARUTI.NS, JSWSTEEL.NS, TITAN.NS, GRASIM.NS, HEROMOTOCO.NS, TATACONSUM.NS","CIPLA.NS, ONGC.NS, TCS.NS, BRITANNIA.NS, AXISBANK.NS, INFY.NS, BHARTIARTL.NS, APOLLOHOSP.NS, HCLTECH.NS, HINDUNILVR.NS",0.13017101652827534,0.12852101652827533,0.15168369255453196,0.55,0.03760352896014248
2017-08,"BAJFINANCE.NS, JSWSTEEL.NS, MARUTI.NS, BAJAJFINSV.NS, BPCL.NS, INDUSINDBK.NS, NTPC.NS, TITAN.NS, M&M.NS, HINDALCO.NS","BHARTIARTL.NS, ICICIBANK.NS, ONGC.NS, CIPLA.NS, APOLLOHOSP.NS, AXISBANK.NS, TECHM.NS, ITC.NS, NESTLEIND.NS, HCLTECH.NS",0.026390116128428683,0.023990116128428683,-0.0038251573017961116,0.8,0.03890919417358605
2017-09,"JSWSTEEL.NS, HINDALCO.NS, BAJFINANCE.NS, TITAN.NS, TATASTEEL.NS, BPCL.NS, BAJAJFINSV.NS, INDUSINDBK.NS, HEROMOTOCO.NS, RELIANCE.NS","BRITANNIA.NS, SBIN.NS, NESTLEIND.NS, CIPLA.NS, BHARTIARTL.NS, M&M.NS, ICICIBANK.NS, BAJAJ-AUTO.NS, HCLTECH.NS, TECHM.NS",0.04936952559931836,0.048169525599318364,-0.06829159900156113,0.4,0.06272486628166032
2017-10,"BAJFINANCE.NS, HINDALCO.NS, JSWSTEEL.NS, TITAN.NS, HINDUNILVR.NS, TATASTEEL.NS, SBIN.NS, TATACONSUM.NS, ULTRACEMCO.NS, NESTLEIND.NS","ONGC.NS, INFY.NS, COALINDIA.NS, BRITANNIA.NS, CIPLA.NS, POWERGRID.NS, ITC.NS, WIPRO.NS, HCLTECH.NS, TECHM.NS",0.051411403389919896,0.0493114033899199,0.05057416479384634,0.7,0.004518534577474025
2017-11,"BAJFINANCE.NS, DIVISLAB.NS, TITAN.NS, TATACONSUM.NS, BPCL.NS, JSWSTEEL.NS, DRREDDY.NS, SBIN.NS, INDUSINDBK.NS, UPL.NS","INFY.NS, TCS.NS, BRITANNIA.NS, TECHM.NS, NTPC.NS, BAJAJ-AUTO.NS, COALINDIA.NS, HCLTECH.NS, NESTLEIND.NS, CIPLA.NS",0.0512969339420359,0.0496469339420359,0.005077336971251532,0.55,0.049190279067096464
2017-12,"ULTRACEMCO.NS, BRITANNIA.NS, INDUSINDBK.NS, BPCL.NS, DIVISLAB.NS, BAJFINANCE.NS, TATACONSUM.NS, HINDALCO.NS, TITAN.NS, NESTLEIND.NS","HINDUNILVR.NS, EICHERMOT.NS, TECHM.NS, CIPLA.NS, COALINDIA.NS, HDFCBANK.NS, TCS.NS, BAJAJ-AUTO.NS, DRREDDY.NS, WIPRO.NS",-0.05677993483406842,-0.05842993483406842,-0.07245572463967265,0.55,-0.013171674882177133
2018-01,"TATASTEEL.NS, TATACONSUM.NS, TITAN.NS, JSWSTEEL.NS, GRASIM.NS, UPL.NS, ONGC.NS, DIVISLAB.NS, DRREDDY.NS, INDUSINDBK.NS","BAJAJ-AUTO.NS, BHARTIARTL.NS, TECHM.NS, LT.NS, POWERGRID.NS, HCLTECH.NS, TCS.NS, RELIANCE.NS, INFY.NS, CIPLA.NS",-0.04257828711520363,-0.044378287115203634,-0.0006556037194897085,0.6,-0.049574301770367785
2018-02,"TITAN.NS, TATACONSUM.NS, UPL.NS, GRASIM.NS, TATASTEEL.NS, M&M.NS, BPCL.NS, MARUTI.NS, HINDALCO.NS, SUNPHARMA.NS","HDFCBANK.NS, KOTAKBANK.NS, COALINDIA.NS, CIPLA.NS, TECHM.NS, RELIANCE.NS, NESTLEIND.NS, TCS.NS, BRITANNIA.NS, INFY.NS",0.013249973875256,0.011749973875256,-0.025599434860089598,0.5,0.01970048087999154
2018-03,"TATACONSUM.NS, BAJAJFINSV.NS, HEROMOTOCO.NS, TITAN.NS, TATASTEEL.NS, GRASIM.NS, UPL.NS, BAJFINANCE.NS, ASIANPAINT.NS, INDUSINDBK.NS","SUNPHARMA.NS, AXISBANK.NS, INFY.NS, ICICIBANK.NS, LT.NS, BHARTIARTL.NS, HCLTECH.NS, M&M.NS, CIPLA.NS, COALINDIA.NS",0.043075334559946984,0.04097533455994699,0.004561955580899266,0.7,0.05595792635071558
2018-04,"BAJFINANCE.NS, TATACONSUM.NS, TECHM.NS, BPCL.NS, HINDALCO.NS, BAJAJFINSV.NS, TITAN.NS, HEROMOTOCO.NS, LT.NS, UPL.NS","KOTAKBANK.NS, COALINDIA.NS, DIVISLAB.NS, CIPLA.NS, DRREDDY.NS, SHREECEM.NS, BAJAJ-AUTO.NS, APOLLOHOSP.NS, INFY.NS, ONGC.NS",0.01722069632006904,0.014970696320069041,0.03379244203082281,0.75,0.001660216552271592
2018-05,"JSWSTEEL.NS, BAJAJFINSV.NS, TITAN.NS, TATASTEEL.NS, RELIANCE.NS, BAJFINANCE.NS, BRITANNIA.NS, HINDALCO.NS, TATACONSUM.NS, ADANIPORTS.NS","BAJAJ-AUTO.NS, DIVISLAB.NS, APOLLOHOSP.NS, ASIANPAINT.NS, WIPRO.NS, INFY.NS, SHREECEM.NS, BHARTIARTL.NS, HCLTECH.NS, CIPLA.NS",0.016907955428326838,0.014807955428326839,-0.06161009226649591,0.7,0.015806357251170338
